event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0016313,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0082,2026-07-20 11:17:36,True,False,
EVT-0016316,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0035,2026-07-20 11:18:00,True,False,
EVT-0029269,AP-07,Emergency Exit - East,,medium,EMP-0023,2026-07-20 11:18:03,True,False,
EVT-0000066,AP-01,Main Entrance,ZN-06,low,EMP-0127,2026-07-20 11:18:06,True,False,
EVT-0027063,AP-06,Loading Dock,,medium,EMP-0109,2026-07-20 11:18:19,True,False,
EVT-0008313,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-07-20 11:18:46,True,False,
EVT-0027064,AP-06,Loading Dock,,medium,EMP-0044,2026-07-20 11:19:11,True,False,
EVT-0016317,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0015,2026-07-20 11:20:00,True,False,
EVT-0016318,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-07-20 11:20:20,True,False,
EVT-0008314,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-07-20 11:20:29,True,False,
EVT-0000072,AP-01,Main Entrance,ZN-06,low,EMP-0130,2026-07-20 11:20:36,True,False,
EVT-0024797,AP-05,Executive Wing Door,ZN-08,medium,EMP-0059,2026-07-20 11:21:09,False,False,
EVT-0000074,AP-01,Main Entrance,ZN-06,low,EMP-0115,2026-07-20 11:21:37,True,False,
EVT-0000073,AP-01,Main Entrance,ZN-06,low,EMP-0034,2026-07-20 11:21:49,True,False,
EVT-0024798,AP-05,Executive Wing Door,ZN-08,medium,EMP-0050,2026-07-20 11:22:45,True,False,
EVT-0000076,AP-01,Main Entrance,ZN-06,low,EMP-0071,2026-07-20 11:22:55,True,False,
EVT-0027065,AP-06,Loading Dock,,medium,EMP-0077,2026-07-20 11:23:03,True,False,
EVT-0024799,AP-05,Executive Wing Door,ZN-08,medium,EMP-0100,2026-07-20 11:23:08,True,False,
EVT-0008316,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0106,2026-07-20 11:23:16,True,False,
EVT-0000075,AP-01,Main Entrance,ZN-06,low,EMP-0003,2026-07-20 11:23:41,True,False,
EVT-0008315,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-07-20 11:24:29,True,False,
EVT-0024796,AP-05,Executive Wing Door,ZN-08,medium,EMP-0044,2026-07-20 11:24:39,True,False,
EVT-0016320,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0020,2026-07-20 11:25:14,True,False,
EVT-0016322,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-07-20 11:25:46,True,False,
EVT-0000079,AP-01,Main Entrance,ZN-06,low,EMP-0056,2026-07-20 11:26:29,True,False,
EVT-0016321,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0077,2026-07-20 11:26:29,True,False,
EVT-0000077,AP-01,Main Entrance,ZN-06,low,EMP-0011,2026-07-20 11:27:01,True,False,
EVT-0027066,AP-06,Loading Dock,,medium,EMP-0124,2026-07-20 11:28:40,True,False,
EVT-0000078,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-07-20 11:28:55,True,False,
EVT-0008317,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-07-20 11:29:24,True,False,
EVT-0016319,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0109,2026-07-20 11:29:25,True,False,
EVT-0016323,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0010,2026-07-20 11:30:11,True,False,
EVT-0016326,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0091,2026-07-20 11:30:32,True,False,
EVT-0000080,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-07-20 11:30:49,True,False,
EVT-0008320,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0034,2026-07-20 11:30:49,True,False,
EVT-0027068,AP-06,Loading Dock,,medium,EMP-0060,2026-07-20 11:31:43,True,False,
EVT-0029270,AP-07,Emergency Exit - East,,medium,EMP-0003,2026-07-20 11:31:44,True,False,
EVT-0016325,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0005,2026-07-20 11:32:36,True,False,
EVT-0000081,AP-01,Main Entrance,ZN-06,low,EMP-0017,2026-07-20 11:33:00,True,False,
EVT-0008318,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0089,2026-07-20 11:33:33,True,False,
EVT-0016324,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-07-20 11:33:42,True,False,
EVT-0000082,AP-01,Main Entrance,ZN-06,low,EMP-0037,2026-07-20 11:33:42,True,False,
EVT-0008319,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0089,2026-07-20 11:33:51,True,False,
EVT-0000083,AP-01,Main Entrance,ZN-06,low,EMP-0112,2026-07-20 11:34:34,True,False,
EVT-0027067,AP-06,Loading Dock,,medium,EMP-0064,2026-07-20 11:34:38,True,False,
EVT-0024800,AP-05,Executive Wing Door,ZN-08,medium,EMP-0001,2026-07-20 11:34:42,True,False,
EVT-0008321,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0032,2026-07-20 11:35:19,True,False,
EVT-0008324,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-07-20 11:35:41,True,False,
EVT-0000088,AP-01,Main Entrance,ZN-06,low,EMP-0133,2026-07-20 11:36:12,True,False,
EVT-0000085,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-07-20 11:36:45,True,False,
EVT-0008323,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0121,2026-07-20 11:37:33,True,False,
EVT-0000084,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-07-20 11:37:40,True,False,
EVT-0008322,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-20 11:37:56,True,False,
EVT-0000087,AP-01,Main Entrance,ZN-06,low,EMP-0033,2026-07-20 11:38:55,True,False,
EVT-0000086,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-07-20 11:39:36,True,False,
EVT-0000091,AP-01,Main Entrance,ZN-06,low,EMP-0134,2026-07-20 11:40:07,True,False,
EVT-0029271,AP-07,Emergency Exit - East,,medium,EMP-0010,2026-07-20 11:40:40,True,False,
EVT-0000090,AP-01,Main Entrance,ZN-06,low,EMP-0035,2026-07-20 11:40:48,True,False,
EVT-0027069,AP-06,Loading Dock,,medium,EMP-0023,2026-07-20 11:41:36,True,False,
EVT-0029272,AP-07,Emergency Exit - East,,medium,EMP-0115,2026-07-20 11:41:42,True,False,
EVT-0024801,AP-05,Executive Wing Door,ZN-08,medium,EMP-0005,2026-07-20 11:41:57,True,False,
EVT-0008326,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0033,2026-07-20 11:42:15,True,False,
EVT-0000092,AP-01,Main Entrance,ZN-06,low,EMP-0124,2026-07-20 11:42:28,True,False,
EVT-0008325,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0050,2026-07-20 11:42:32,True,False,
EVT-0000089,AP-01,Main Entrance,ZN-06,low,EMP-0116,2026-07-20 11:43:29,True,False,
EVT-0016328,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0132,2026-07-20 11:44:14,True,False,
EVT-0016327,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0088,2026-07-20 11:44:55,True,False,
EVT-0027070,AP-06,Loading Dock,,medium,EMP-0084,2026-07-20 11:45:07,True,False,
EVT-0024803,AP-05,Executive Wing Door,ZN-08,medium,EMP-0056,2026-07-20 11:46:02,True,False,
EVT-0024802,AP-05,Executive Wing Door,ZN-08,medium,EMP-0017,2026-07-20 11:46:07,True,False,
EVT-0000094,AP-01,Main Entrance,ZN-06,low,EMP-0069,2026-07-20 11:46:12,True,False,
EVT-0008327,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0033,2026-07-20 11:46:33,True,False,
EVT-0008328,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0052,2026-07-20 11:47:42,True,False,
EVT-0000096,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-07-20 11:48:36,True,False,
EVT-0000093,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-07-20 11:49:32,True,False,
EVT-0000095,AP-01,Main Entrance,ZN-06,low,EMP-0052,2026-07-20 11:49:47,True,False,
EVT-0016329,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0032,2026-07-20 11:49:56,True,False,
EVT-0016333,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-07-20 11:50:16,True,False,
EVT-0024316,AP-04,Server Room Door,ZN-07,high,EMP-0126,2026-07-20 11:50:24,False,True,unauthorized_restricted_zone_access
EVT-0008329,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0005,2026-07-20 11:50:58,True,False,
EVT-0000101,AP-01,Main Entrance,ZN-06,low,EMP-0067,2026-07-20 11:51:09,True,False,
EVT-0016332,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0066,2026-07-20 11:51:34,True,False,
EVT-0016330,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0076,2026-07-20 11:51:43,True,False,
EVT-0000099,AP-01,Main Entrance,ZN-06,low,EMP-0037,2026-07-20 11:51:56,True,False,
EVT-0016334,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0024,2026-07-20 11:52:35,True,False,
EVT-0016331,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0032,2026-07-20 11:52:36,True,False,
EVT-0008330,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0013,2026-07-20 11:53:00,True,False,
EVT-0027071,AP-06,Loading Dock,,medium,EMP-0035,2026-07-20 11:53:04,True,False,
EVT-0000098,AP-01,Main Entrance,ZN-06,low,EMP-0110,2026-07-20 11:53:11,True,False,
EVT-0027072,AP-06,Loading Dock,,medium,EMP-0121,2026-07-20 11:53:17,True,False,
EVT-0029273,AP-07,Emergency Exit - East,,medium,EMP-0087,2026-07-20 11:53:46,True,False,
EVT-0000100,AP-01,Main Entrance,ZN-06,low,EMP-0028,2026-07-20 11:53:47,True,False,
EVT-0008331,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0139,2026-07-20 11:54:02,True,False,
EVT-0000097,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-07-20 11:54:05,True,False,
EVT-0008332,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0043,2026-07-20 11:54:40,True,False,
EVT-0000102,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-20 11:54:48,True,False,
EVT-0008333,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0043,2026-07-20 11:54:50,False,False,
EVT-0008335,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0109,2026-07-20 11:55:24,True,False,
EVT-0000106,AP-01,Main Entrance,ZN-06,low,EMP-0108,2026-07-20 11:55:44,True,False,
EVT-0016339,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0052,2026-07-20 11:56:02,True,False,
EVT-0008334,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0093,2026-07-20 11:56:42,True,False,
EVT-0016335,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0005,2026-07-20 11:57:20,True,False,
EVT-0024804,AP-05,Executive Wing Door,ZN-08,medium,EMP-0014,2026-07-20 11:57:42,True,False,
EVT-0000103,AP-01,Main Entrance,ZN-06,low,EMP-0125,2026-07-20 11:57:55,True,False,
EVT-0000104,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-20 11:58:13,True,False,
EVT-0024805,AP-05,Executive Wing Door,ZN-08,medium,EMP-0118,2026-07-20 11:58:51,True,False,
EVT-0000105,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-07-20 11:58:54,True,False,
EVT-0008336,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0050,2026-07-20 11:59:31,True,False,
EVT-0016337,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0133,2026-07-20 11:59:33,True,False,
EVT-0016338,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-20 11:59:44,True,False,
EVT-0016336,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-07-20 11:59:54,True,False,
EVT-0016342,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0021,2026-07-20 12:00:03,True,False,
EVT-0016343,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0077,2026-07-20 12:00:07,True,False,
EVT-0008339,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0083,2026-07-20 12:00:27,True,False,
EVT-0016341,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0095,2026-07-20 12:00:43,True,False,
EVT-0000107,AP-01,Main Entrance,ZN-06,low,EMP-0071,2026-07-20 12:00:50,True,False,
EVT-0024317,AP-04,Server Room Door,ZN-07,high,EMP-0065,2026-07-20 12:01:54,True,True,unauthorized_restricted_zone_access
EVT-0024807,AP-05,Executive Wing Door,ZN-08,medium,EMP-0091,2026-07-20 12:02:04,True,False,
EVT-0008338,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0103,2026-07-20 12:02:30,True,False,
EVT-0027073,AP-06,Loading Dock,,medium,EMP-0136,2026-07-20 12:02:37,True,False,
EVT-0008340,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0077,2026-07-20 12:02:47,True,False,
EVT-0008337,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0120,2026-07-20 12:02:57,True,False,
EVT-0024806,AP-05,Executive Wing Door,ZN-08,medium,EMP-0053,2026-07-20 12:03:11,True,False,
EVT-0016340,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0062,2026-07-20 12:03:19,True,False,
EVT-0000109,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-07-20 12:05:13,True,False,
EVT-0016348,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0043,2026-07-20 12:05:14,True,False,
EVT-0000108,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-07-20 12:05:17,True,False,
EVT-0008344,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-07-20 12:05:32,True,False,
EVT-0016349,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-07-20 12:05:42,True,False,
EVT-0016346,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0136,2026-07-20 12:06:12,False,True,repeated_denial
EVT-0008343,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0096,2026-07-20 12:06:21,True,False,
EVT-0016344,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0131,2026-07-20 12:06:33,True,False,
EVT-0016345,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0031,2026-07-20 12:06:58,True,False,
EVT-0008342,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0115,2026-07-20 12:06:59,True,False,
EVT-0008341,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0113,2026-07-20 12:07:09,True,False,
EVT-0016347,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0037,2026-07-20 12:07:14,True,False,
EVT-0027074,AP-06,Loading Dock,,medium,EMP-0011,2026-07-20 12:07:44,True,False,
EVT-0000110,AP-01,Main Entrance,ZN-06,low,EMP-0056,2026-07-20 12:09:06,True,False,
EVT-0027076,AP-06,Loading Dock,,medium,EMP-0005,2026-07-20 12:10:20,True,False,
EVT-0016351,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0004,2026-07-20 12:10:49,True,False,
EVT-0016350,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-07-20 12:11:06,True,False,
EVT-0000112,AP-01,Main Entrance,ZN-06,low,EMP-0098,2026-07-20 12:11:14,True,False,
EVT-0008345,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0053,2026-07-20 12:11:15,True,False,
EVT-0008347,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-07-20 12:11:47,True,False,
EVT-0000113,AP-01,Main Entrance,ZN-06,low,EMP-0006,2026-07-20 12:12:58,True,False,
EVT-0000111,AP-01,Main Entrance,ZN-06,low,EMP-0060,2026-07-20 12:13:35,True,False,
EVT-0008346,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0003,2026-07-20 12:13:48,True,False,
EVT-0027075,AP-06,Loading Dock,,medium,EMP-0036,2026-07-20 12:14:02,True,False,
EVT-0016353,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0136,2026-07-20 12:14:24,True,False,
EVT-0016352,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0010,2026-07-20 12:14:42,True,False,
EVT-0016356,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0068,2026-07-20 12:15:11,True,False,
EVT-0000115,AP-01,Main Entrance,ZN-06,low,EMP-0074,2026-07-20 12:15:25,True,False,
EVT-0029274,AP-07,Emergency Exit - East,,medium,EMP-0033,2026-07-20 12:15:46,True,False,
EVT-0016360,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0055,2026-07-20 12:16:15,True,False,
EVT-0016357,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-20 12:16:38,True,False,
EVT-0000114,AP-01,Main Entrance,ZN-06,low,EMP-0034,2026-07-20 12:17:14,True,False,
EVT-0024318,AP-04,Server Room Door,ZN-07,high,EMP-0071,2026-07-20 12:17:27,False,True,unauthorized_restricted_zone_access
EVT-0000116,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-20 12:17:30,True,False,
EVT-0008348,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0028,2026-07-20 12:17:44,True,False,
EVT-0029275,AP-07,Emergency Exit - East,,medium,EMP-0047,2026-07-20 12:18:00,True,False,
EVT-0016355,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0077,2026-07-20 12:18:10,True,False,
EVT-0000117,AP-01,Main Entrance,ZN-06,low,EMP-0119,2026-07-20 12:18:13,True,False,
EVT-0008351,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0117,2026-07-20 12:18:15,True,False,
EVT-0016354,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-07-20 12:18:15,True,False,
EVT-0008352,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0111,2026-07-20 12:18:39,True,False,
EVT-0029276,AP-07,Emergency Exit - East,,medium,EMP-0016,2026-07-20 12:18:55,True,False,
EVT-0008350,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0037,2026-07-20 12:19:02,True,False,
EVT-0016359,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-07-20 12:19:03,True,False,
EVT-0000119,AP-01,Main Entrance,ZN-06,low,EMP-0004,2026-07-20 12:19:09,True,False,
EVT-0000118,AP-01,Main Entrance,ZN-06,low,EMP-0105,2026-07-20 12:19:11,True,False,
EVT-0016358,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-07-20 12:19:14,True,False,
EVT-0008349,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0122,2026-07-20 12:19:53,True,False,
EVT-0008357,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-07-20 12:21:44,True,False,
EVT-0000122,AP-01,Main Entrance,ZN-06,low,EMP-0020,2026-07-20 12:21:59,True,False,
EVT-0008356,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0045,2026-07-20 12:22:35,True,False,
EVT-0000120,AP-01,Main Entrance,ZN-06,low,EMP-0047,2026-07-20 12:22:57,False,False,
EVT-0008353,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0014,2026-07-20 12:22:57,True,False,
EVT-0000121,AP-01,Main Entrance,ZN-06,low,EMP-0006,2026-07-20 12:23:24,True,False,
EVT-0008354,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0066,2026-07-20 12:23:30,True,False,
EVT-0008355,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0045,2026-07-20 12:23:34,True,False,
EVT-0016361,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0128,2026-07-20 12:23:55,True,False,
EVT-0024809,AP-05,Executive Wing Door,ZN-08,medium,EMP-0125,2026-07-20 12:24:02,True,False,
EVT-0000123,AP-01,Main Entrance,ZN-06,low,EMP-0007,2026-07-20 12:24:10,True,False,
EVT-0024808,AP-05,Executive Wing Door,ZN-08,medium,EMP-0016,2026-07-20 12:24:25,True,False,
EVT-0029277,AP-07,Emergency Exit - East,,medium,EMP-0024,2026-07-20 12:24:43,True,False,
EVT-0008358,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0003,2026-07-20 12:24:58,True,False,
EVT-0027079,AP-06,Loading Dock,,medium,EMP-0114,2026-07-20 12:25:14,True,False,
EVT-0000127,AP-01,Main Entrance,ZN-06,low,EMP-0079,2026-07-20 12:25:59,True,False,
EVT-0008359,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0115,2026-07-20 12:26:07,True,False,
EVT-0008360,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0106,2026-07-20 12:26:10,True,False,
EVT-0027077,AP-06,Loading Dock,,medium,EMP-0073,2026-07-20 12:27:18,True,False,
EVT-0027078,AP-06,Loading Dock,,medium,EMP-0111,2026-07-20 12:27:19,True,False,
EVT-0016362,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0130,2026-07-20 12:27:48,True,False,
EVT-0000125,AP-01,Main Entrance,ZN-06,low,EMP-0137,2026-07-20 12:28:02,True,False,
EVT-0029278,AP-07,Emergency Exit - East,,medium,EMP-0033,2026-07-20 12:28:29,True,False,
EVT-0016363,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0064,2026-07-20 12:29:10,True,False,
EVT-0000124,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-07-20 12:29:48,True,False,
EVT-0000128,AP-01,Main Entrance,ZN-06,low,EMP-0051,2026-07-20 12:29:48,True,False,
EVT-0000126,AP-01,Main Entrance,ZN-06,low,EMP-0007,2026-07-20 12:29:50,True,False,
EVT-0008361,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0060,2026-07-20 12:30:03,True,False,
EVT-0029280,AP-07,Emergency Exit - East,,medium,EMP-0077,2026-07-20 12:30:08,True,False,
EVT-0000131,AP-01,Main Entrance,ZN-06,low,EMP-0064,2026-07-20 12:30:13,True,False,
EVT-0016364,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0010,2026-07-20 12:31:18,True,False,
EVT-0008362,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0099,2026-07-20 12:32:00,True,False,
EVT-0000129,AP-01,Main Entrance,ZN-06,low,EMP-0015,2026-07-20 12:32:12,True,False,
EVT-0029279,AP-07,Emergency Exit - East,,medium,EMP-0021,2026-07-20 12:32:16,True,False,
EVT-0016365,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-20 12:32:25,True,False,
EVT-0008363,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0128,2026-07-20 12:32:41,True,False,
EVT-0024810,AP-05,Executive Wing Door,ZN-08,medium,EMP-0084,2026-07-20 12:32:53,True,False,
EVT-0000130,AP-01,Main Entrance,ZN-06,low,EMP-0015,2026-07-20 12:33:10,True,False,
EVT-0027080,AP-06,Loading Dock,,medium,EMP-0034,2026-07-20 12:33:20,True,False,
EVT-0016366,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-07-20 12:33:41,True,False,
EVT-0016367,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0016,2026-07-20 12:34:30,True,False,
EVT-0000134,AP-01,Main Entrance,ZN-06,low,EMP-0055,2026-07-20 12:35:29,True,False,
EVT-0008367,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-07-20 12:36:16,True,False,
EVT-0024811,AP-05,Executive Wing Door,ZN-08,medium,EMP-0125,2026-07-20 12:36:25,True,False,
EVT-0016369,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0089,2026-07-20 12:37:05,True,False,
EVT-0000132,AP-01,Main Entrance,ZN-06,low,EMP-0054,2026-07-20 12:37:09,True,False,
EVT-0008369,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-07-20 12:37:41,True,False,
EVT-0000133,AP-01,Main Entrance,ZN-06,low,EMP-0115,2026-07-20 12:37:45,True,False,
EVT-0008365,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0124,2026-07-20 12:37:57,True,False,
EVT-0008364,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0053,2026-07-20 12:38:04,True,False,
EVT-0016370,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0059,2026-07-20 12:38:32,True,False,
EVT-0008368,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0112,2026-07-20 12:38:36,True,False,
EVT-0016368,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-20 12:38:47,True,False,
EVT-0016371,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0079,2026-07-20 12:38:49,True,False,
EVT-0008366,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0091,2026-07-20 12:38:55,True,False,
EVT-0029281,AP-07,Emergency Exit - East,,medium,EMP-0080,2026-07-20 12:39:22,True,False,
EVT-0008373,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0088,2026-07-20 12:40:26,True,False,
EVT-0000137,AP-01,Main Entrance,ZN-06,low,EMP-0029,2026-07-20 12:40:33,True,False,
EVT-0008370,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0010,2026-07-20 12:40:44,True,False,
EVT-0008372,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0132,2026-07-20 12:40:54,True,False,
EVT-0000140,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-07-20 12:41:18,True,False,
EVT-0000135,AP-01,Main Entrance,ZN-06,low,EMP-0107,2026-07-20 12:41:22,True,False,
EVT-0016372,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-07-20 12:41:37,False,True,repeated_denial
EVT-0008371,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0121,2026-07-20 12:42:03,True,False,
EVT-0000138,AP-01,Main Entrance,ZN-06,low,EMP-0031,2026-07-20 12:43:49,True,False,
EVT-0000139,AP-01,Main Entrance,ZN-06,low,EMP-0051,2026-07-20 12:43:58,True,False,
EVT-0027081,AP-06,Loading Dock,,medium,EMP-0089,2026-07-20 12:44:49,True,False,
EVT-0000136,AP-01,Main Entrance,ZN-06,low,EMP-0074,2026-07-20 12:44:50,True,False,
EVT-0000141,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-07-20 12:45:16,True,False,
EVT-0024319,AP-04,Server Room Door,ZN-07,high,EMP-0082,2026-07-20 12:45:34,True,True,unauthorized_restricted_zone_access
EVT-0016376,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-20 12:45:52,True,False,
EVT-0016373,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-07-20 12:46:17,True,False,
EVT-0016375,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0036,2026-07-20 12:46:28,True,False,
EVT-0000144,AP-01,Main Entrance,ZN-06,low,EMP-0015,2026-07-20 12:46:49,True,False,
EVT-0027082,AP-06,Loading Dock,,medium,EMP-0047,2026-07-20 12:46:51,True,False,
EVT-0008376,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0034,2026-07-20 12:47:28,True,False,
